payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
341,6208,4310,130.5,apple_pay,completed,TXN-00000341,2025-06-02 06:13:33
342,4597,2554,110.16,credit_card,completed,TXN-00000342,2025-01-04 15:10:48
343,6756,7216,97.45,google_pay,completed,TXN-00000343,2025-11-12 23:38:51
344,10712,7051,43.14,credit_card,completed,TXN-00000344,2025-04-21 20:49:11
345,7770,2572,73.38,apple_pay,completed,TXN-00000345,2025-03-08 10:20:18
346,694,7707,173.97,apple_pay,completed,TXN-00000346,2025-03-06 11:35:37
347,8672,7615,57.59,google_pay,completed,TXN-00000347,2026-01-24 04:58:45
348,2168,2835,37.95,credit_card,completed,TXN-00000348,2025-08-02 09:20:28
349,441,4046,56.62,credit_card,completed,TXN-00000349,2026-03-13 17:37:45
350,3466,3797,84.89,apple_pay,completed,TXN-00000350,2026-01-29 15:10:38
351,18845,3354,78.37,apple_pay,completed,TXN-00000351,2026-02-19 05:36:05
352,12356,4096,16.11,paypal,completed,TXN-00000352,2025-12-09 17:25:39
353,2801,1193,148.69,credit_card,completed,TXN-00000353,2026-07-29 19:46:31
354,9503,7721,129.09,apple_pay,completed,TXN-00000354,2025-06-22 00:02:07
355,9261,2588,57.81,debit_card,failed,TXN-00000355,2026-01-18 08:09:42
356,8108,5784,52.28,debit_card,completed,TXN-00000356,2026-06-25 15:07:40
357,7310,2172,45.05,debit_card,completed,TXN-00000357,2025-03-25 15:53:27
358,6254,1517,33.77,debit_card,completed,TXN-00000358,2026-01-31 08:12:18
359,10925,7453,35.67,credit_card,completed,TXN-00000359,2025-01-31 08:22:47
360,8539,7070,29.25,paypal,completed,TXN-00000360,2025-04-13 01:54:00
361,6938,9573,151.6,paypal,completed,TXN-00000361,2025-03-06 12:39:20
362,12569,512,108.12,debit_card,refunded,TXN-00000362,2026-07-06 23:47:53
363,1778,5241,40.22,paypal,completed,TXN-00000363,2026-07-09 22:43:31
364,19202,528,18.47,credit_card,completed,TXN-00000364,2026-06-13 13:54:18
365,13942,9176,78.79,paypal,completed,TXN-00000365,2025-06-06 00:58:29
366,7308,618,79.16,debit_card,completed,TXN-00000366,2025-01-20 00:08:30
367,3809,7886,72.62,credit_card,completed,TXN-00000367,2025-11-09 13:28:35
368,4244,8393,56.43,apple_pay,completed,TXN-00000368,2025-08-08 13:13:23
369,940,5718,56.71,debit_card,completed,TXN-00000369,2025-04-11 03:53:54
370,15667,4615,168.26,apple_pay,completed,TXN-00000370,2025-05-21 22:11:12
371,12661,765,37.88,google_pay,completed,TXN-00000371,2025-04-24 20:10:27
372,18025,2913,88.29,credit_card,completed,TXN-00000372,2026-05-20 18:53:51
373,17314,4903,8.5,debit_card,completed,TXN-00000373,2025-08-13 01:05:58
374,690,4319,33.48,debit_card,completed,TXN-00000374,2026-07-18 22:39:09
375,12208,5856,170.64,paypal,completed,TXN-00000375,2025-01-16 12:44:28
376,8687,762,46.79,apple_pay,completed,TXN-00000376,2025-08-22 01:57:07
377,7666,8106,49.18,debit_card,completed,TXN-00000377,2025-04-28 00:31:06
378,5360,1795,85.66,credit_card,completed,TXN-00000378,2025-09-30 22:43:35
379,9952,2494,53.45,google_pay,completed,TXN-00000379,2025-03-02 18:12:20
380,18257,3661,89.76,credit_card,completed,TXN-00000380,2025-01-13 05:58:03
381,6836,6912,14.15,paypal,completed,TXN-00000381,2026-03-10 23:36:29
382,4801,5538,140.61,paypal,completed,TXN-00000382,2025-06-04 20:30:19
383,1996,366,64.56,apple_pay,completed,TXN-00000383,2026-04-30 08:06:42
384,14462,7408,39.87,debit_card,completed,TXN-00000384,2025-12-26 10:43:56
385,14998,2775,66.91,apple_pay,completed,TXN-00000385,2026-03-04 06:20:43
386,13912,4964,45.25,paypal,completed,TXN-00000386,2026-04-22 02:03:42
387,4189,1198,70.55,paypal,completed,TXN-00000387,2025-06-30 04:24:14
388,226,2465,23.4,debit_card,completed,TXN-00000388,2026-05-12 11:52:29
389,3788,9927,170.75,apple_pay,completed,TXN-00000389,2025-07-14 01:55:20
390,19506,3823,152.4,debit_card,completed,TXN-00000390,2025-12-12 23:45:27
391,9031,7354,25.4,debit_card,completed,TXN-00000391,2025-08-22 19:29:48
392,204,7458,115.72,apple_pay,completed,TXN-00000392,2025-02-20 19:01:13
393,10548,1795,72.42,debit_card,completed,TXN-00000393,2026-03-24 00:02:52
394,2069,9797,154.26,debit_card,completed,TXN-00000394,2025-04-12 04:24:47
395,12891,3796,101.47,credit_card,completed,TXN-00000395,2025-09-12 22:44:44
396,191,6767,44.25,paypal,completed,TXN-00000396,2026-06-22 20:21:52
397,1716,3699,36.27,paypal,completed,TXN-00000397,2026-03-07 21:38:18
398,7064,5080,113.52,google_pay,failed,TXN-00000398,2025-05-09 02:13:37
399,14211,329,41.19,debit_card,completed,TXN-00000399,2025-07-14 16:49:24
400,14027,21,13.69,apple_pay,completed,TXN-00000400,2026-06-25 13:46:19
401,4219,6772,24.37,paypal,completed,TXN-00000401,2025-02-13 05:01:24
402,5229,9139,44.95,credit_card,completed,TXN-00000402,2025-12-22 02:46:15
403,907,178,58.81,google_pay,completed,TXN-00000403,2026-01-14 14:54:30
404,6746,7040,101.38,credit_card,completed,TXN-00000404,2025-11-29 22:34:50
405,2619,4875,30.92,credit_card,completed,TXN-00000405,2025-06-22 08:53:55
406,8048,903,68.79,credit_card,completed,TXN-00000406,2026-01-02 06:38:24
407,7686,9534,80.1,credit_card,completed,TXN-00000407,2025-12-28 11:33:47
408,13952,779,63.07,google_pay,completed,TXN-00000408,2025-09-23 19:07:34
409,14411,7894,32.83,paypal,completed,TXN-00000409,2026-04-18 18:18:33
410,13714,8935,97.2,debit_card,completed,TXN-00000410,2025-07-15 16:59:42
411,16378,1663,87.85,google_pay,completed,TXN-00000411,2026-04-19 10:53:20
412,3589,9651,84.4,google_pay,refunded,TXN-00000412,2025-04-14 14:06:46
413,11123,7513,77.44,credit_card,refunded,TXN-00000413,2026-04-22 04:14:16
414,270,760,74.62,credit_card,completed,TXN-00000414,2025-03-14 19:33:29
415,12496,7655,14.6,google_pay,completed,TXN-00000415,2026-01-16 22:34:58
416,16259,9945,39.07,google_pay,refunded,TXN-00000416,2025-01-22 04:08:55
417,16844,1867,48.38,credit_card,completed,TXN-00000417,2026-01-11 08:23:31
418,2671,8942,61.68,paypal,completed,TXN-00000418,2025-11-15 16:27:29
419,490,9731,105.97,google_pay,completed,TXN-00000419,2026-07-20 21:01:41
420,9757,3225,74.41,google_pay,failed,TXN-00000420,2025-07-03 00:06:55
421,17803,695,55.29,debit_card,completed,TXN-00000421,2025-12-29 16:23:46
422,6937,9689,111.63,apple_pay,completed,TXN-00000422,2025-06-06 18:00:31
423,5776,7010,70.29,debit_card,completed,TXN-00000423,2025-06-19 15:57:40
424,1659,8302,42.34,credit_card,completed,TXN-00000424,2025-04-24 16:14:02
425,8886,46,35.13,apple_pay,completed,TXN-00000425,2025-08-28 02:43:20
426,4991,4526,74.47,paypal,completed,TXN-00000426,2025-10-04 01:45:40
427,2835,2314,71.27,google_pay,completed,TXN-00000427,2025-05-29 19:43:05
428,11832,7154,38.09,credit_card,completed,TXN-00000428,2025-06-23 13:04:31
429,69,5262,76.38,credit_card,completed,TXN-00000429,2025-01-25 18:18:31
430,15389,9625,116.22,credit_card,completed,TXN-00000430,2026-07-21 04:31:02
431,3848,1914,56.2,debit_card,completed,TXN-00000431,2025-07-27 23:27:20
432,8959,4586,101.99,paypal,refunded,TXN-00000432,2025-11-09 10:50:50
433,18385,1994,75.59,credit_card,completed,TXN-00000433,2025-09-17 22:16:23
434,4038,4311,98.18,credit_card,completed,TXN-00000434,2026-01-26 21:03:46
435,17226,2618,25.21,apple_pay,completed,TXN-00000435,2025-01-17 15:34:49
436,8613,5436,173.82,debit_card,completed,TXN-00000436,2026-02-19 08:58:47
437,12424,5421,54.77,credit_card,completed,TXN-00000437,2025-01-29 08:14:17
438,2419,789,40.19,apple_pay,completed,TXN-00000438,2025-04-30 06:56:39
439,11024,7708,56.3,paypal,completed,TXN-00000439,2025-01-22 23:52:13
440,731,3462,64.51,apple_pay,completed,TXN-00000440,2025-05-15 02:15:51
441,8981,1008,38.21,debit_card,completed,TXN-00000441,2025-09-16 05:37:27
442,5916,4966,90.56,credit_card,completed,TXN-00000442,2026-07-15 19:35:49
443,6380,3772,16.81,credit_card,completed,TXN-00000443,2025-01-12 18:48:33
444,16609,1408,36.93,apple_pay,completed,TXN-00000444,2025-03-12 16:18:25
445,14034,9328,50.62,credit_card,completed,TXN-00000445,2025-05-06 11:05:46
446,13540,4088,48.04,paypal,completed,TXN-00000446,2025-04-10 15:29:30
447,10532,2614,81.64,paypal,completed,TXN-00000447,2025-10-28 20:42:11
448,1976,8403,34.92,apple_pay,completed,TXN-00000448,2026-01-09 08:27:23
449,10412,2529,67.32,paypal,completed,TXN-00000449,2025-01-30 13:31:45
450,3314,8374,23.76,apple_pay,completed,TXN-00000450,2025-08-28 10:51:47
451,15908,8847,57.38,apple_pay,completed,TXN-00000451,2025-09-01 03:12:18
452,6868,3415,104.22,credit_card,completed,TXN-00000452,2026-06-24 12:05:22
453,3130,7099,40.14,paypal,completed,TXN-00000453,2025-07-23 10:48:22
454,7684,3206,49.99,google_pay,completed,TXN-00000454,2025-11-25 17:50:16
455,1181,9395,28.27,paypal,completed,TXN-00000455,2025-03-31 13:56:56
456,4733,9879,69.73,credit_card,completed,TXN-00000456,2026-03-07 05:56:52
457,5047,7784,61.59,paypal,completed,TXN-00000457,2026-06-17 12:34:45
458,9532,9883,146.0,google_pay,completed,TXN-00000458,2025-06-03 06:27:24
459,17771,9094,29.83,credit_card,completed,TXN-00000459,2026-06-20 21:56:14
460,1168,2411,26.22,paypal,completed,TXN-00000460,2025-12-22 20:06:04
461,13523,2732,120.37,google_pay,completed,TXN-00000461,2025-01-28 20:32:31
462,11085,3356,72.65,paypal,completed,TXN-00000462,2026-04-26 17:44:52
463,15609,3548,46.23,apple_pay,completed,TXN-00000463,2025-11-02 01:33:49
464,17075,7640,112.94,google_pay,completed,TXN-00000464,2025-11-25 09:35:51
465,7522,3228,21.3,paypal,completed,TXN-00000465,2025-05-21 00:45:28
466,4465,7985,125.25,paypal,completed,TXN-00000466,2026-07-06 05:00:45
467,4964,5565,76.34,debit_card,completed,TXN-00000467,2026-05-05 08:33:25
468,9091,2873,21.62,paypal,completed,TXN-00000468,2025-02-02 14:14:12
469,2999,7553,34.57,apple_pay,completed,TXN-00000469,2025-10-09 05:35:58
470,7851,8934,62.22,apple_pay,completed,TXN-00000470,2025-01-07 15:20:15
471,362,2032,114.5,paypal,completed,TXN-00000471,2025-04-25 15:00:05
472,12375,7277,78.7,debit_card,completed,TXN-00000472,2025-03-23 13:12:50
473,18,35,139.67,google_pay,completed,TXN-00000473,2025-04-08 04:29:28
474,11879,7726,92.24,paypal,completed,TXN-00000474,2026-06-16 04:28:06
475,7467,970,18.26,apple_pay,failed,TXN-00000475,2025-11-17 10:43:42
476,9935,6320,172.53,apple_pay,completed,TXN-00000476,2025-04-28 10:20:43
477,12085,1431,45.33,apple_pay,completed,TXN-00000477,2025-11-21 23:12:59
478,17596,1662,41.61,debit_card,completed,TXN-00000478,2025-05-13 17:28:45
479,11218,3309,51.84,google_pay,completed,TXN-00000479,2026-04-12 17:53:22
480,13503,9135,54.17,apple_pay,failed,TXN-00000480,2026-04-08 20:50:11
481,17214,1784,70.72,credit_card,failed,TXN-00000481,2025-12-02 01:48:31
482,3687,1074,31.05,apple_pay,completed,TXN-00000482,2025-05-13 12:48:48
483,8786,585,75.5,google_pay,completed,TXN-00000483,2025-03-21 14:53:36
484,7440,6122,88.56,paypal,completed,TXN-00000484,2025-10-12 20:28:11
485,5289,6666,114.71,credit_card,completed,TXN-00000485,2025-10-30 21:28:36
486,6703,1011,69.98,paypal,failed,TXN-00000486,2025-06-24 00:10:15
487,7044,9344,30.72,google_pay,completed,TXN-00000487,2026-02-07 02:55:19
488,10898,8701,15.81,google_pay,completed,TXN-00000488,2025-03-29 08:34:32
489,5192,5266,64.46,debit_card,completed,TXN-00000489,2025-08-03 14:25:20
490,9452,4830,66.95,google_pay,completed,TXN-00000490,2025-04-09 22:42:03
491,17247,2081,44.95,google_pay,failed,TXN-00000491,2026-01-23 18:12:46
492,18991,7258,54.45,apple_pay,completed,TXN-00000492,2026-05-29 13:47:51
493,7224,1996,45.0,debit_card,completed,TXN-00000493,2025-12-05 23:27:22
494,1299,366,91.99,apple_pay,completed,TXN-00000494,2026-01-27 05:25:13
495,16558,1302,125.77,paypal,completed,TXN-00000495,2025-11-16 02:07:53
496,9765,7839,49.54,apple_pay,completed,TXN-00000496,2025-09-14 15:56:37
497,5429,2079,104.67,google_pay,completed,TXN-00000497,2026-06-22 12:34:59
498,8330,2977,55.37,debit_card,completed,TXN-00000498,2026-02-20 23:59:28
499,10542,9692,68.69,google_pay,completed,TXN-00000499,2025-05-29 22:44:49
500,17415,4004,131.44,google_pay,completed,TXN-00000500,2025-05-22 07:16:59
501,8295,8860,115.49,apple_pay,completed,TXN-00000501,2025-08-18 00:52:58
502,14461,9397,26.62,paypal,completed,TXN-00000502,2025-08-09 14:12:42
503,5853,1328,133.05,google_pay,completed,TXN-00000503,2025-08-02 09:12:51
504,14227,2469,84.26,paypal,completed,TXN-00000504,2025-04-22 00:52:26
505,3570,2557,31.35,apple_pay,completed,TXN-00000505,2026-05-02 06:18:54
506,6766,5093,83.35,credit_card,completed,TXN-00000506,2026-07-14 14:42:07
507,19794,3669,74.72,debit_card,completed,TXN-00000507,2025-10-06 14:24:50
508,3288,4164,64.84,debit_card,completed,TXN-00000508,2025-09-26 12:01:09
509,7536,1673,126.43,apple_pay,completed,TXN-00000509,2025-10-07 01:10:35
510,7287,9245,98.75,google_pay,completed,TXN-00000510,2025-12-04 19:45:53
511,4040,4982,57.22,google_pay,completed,TXN-00000511,2025-12-20 20:39:25
512,10373,9221,66.89,debit_card,completed,TXN-00000512,2025-01-11 13:43:30
513,4436,3543,94.34,paypal,completed,TXN-00000513,2026-06-26 00:03:55
514,10284,5682,85.9,google_pay,completed,TXN-00000514,2025-03-14 01:16:00
515,6976,6311,89.99,paypal,completed,TXN-00000515,2025-06-14 14:46:45
516,11278,6475,12.21,google_pay,completed,TXN-00000516,2025-04-30 09:34:05
517,15622,2522,91.91,apple_pay,completed,TXN-00000517,2025-04-10 22:13:43
518,3728,7983,35.88,apple_pay,completed,TXN-00000518,2025-08-04 11:33:30
519,7276,724,53.33,paypal,completed,TXN-00000519,2025-08-22 04:35:22
520,11734,6831,29.79,google_pay,completed,TXN-00000520,2026-05-21 07:06:30
521,372,2373,86.84,credit_card,completed,TXN-00000521,2025-01-11 22:51:37
522,830,9298,70.6,paypal,completed,TXN-00000522,2025-11-10 01:43:17
523,10077,6644,44.42,apple_pay,completed,TXN-00000523,2026-04-24 15:22:21
524,4787,9346,13.28,apple_pay,completed,TXN-00000524,2026-02-28 19:06:10
525,12084,2466,46.21,paypal,completed,TXN-00000525,2025-03-05 22:52:26
526,19834,2180,24.32,credit_card,completed,TXN-00000526,2026-03-09 07:37:04
527,6249,4053,71.34,debit_card,completed,TXN-00000527,2025-12-29 09:59:52
528,4636,1408,27.47,google_pay,completed,TXN-00000528,2025-11-19 06:50:34
529,12203,3783,68.78,debit_card,completed,TXN-00000529,2025-01-09 03:21:19
530,11733,9965,32.98,credit_card,completed,TXN-00000530,2026-07-19 02:32:50
531,11736,4826,75.71,google_pay,completed,TXN-00000531,2025-03-20 00:07:21
532,5592,9712,65.95,apple_pay,completed,TXN-00000532,2025-10-31 23:19:25
533,15130,548,67.36,apple_pay,completed,TXN-00000533,2025-02-12 13:54:27
534,16243,3817,69.97,credit_card,completed,TXN-00000534,2025-03-03 04:11:00
535,19614,1853,31.99,debit_card,completed,TXN-00000535,2025-11-27 10:35:51
536,368,8647,97.64,apple_pay,completed,TXN-00000536,2025-09-16 14:10:25
537,2848,12,73.23,debit_card,completed,TXN-00000537,2025-01-04 05:29:48
538,2262,7749,71.44,credit_card,completed,TXN-00000538,2026-01-29 00:32:04
539,13711,7279,26.11,paypal,failed,TXN-00000539,2025-08-09 09:44:30
540,15391,8935,29.68,paypal,completed,TXN-00000540,2025-04-12 08:41:20
541,7801,7414,68.42,credit_card,completed,TXN-00000541,2025-03-03 09:34:24
542,3525,466,148.03,debit_card,completed,TXN-00000542,2025-12-26 16:12:56
543,6660,9469,47.73,google_pay,completed,TXN-00000543,2026-06-01 19:26:04
544,6724,5709,58.11,google_pay,completed,TXN-00000544,2026-04-14 19:50:35
545,11311,839,62.73,google_pay,completed,TXN-00000545,2026-05-15 04:38:50
546,15052,223,52.45,credit_card,completed,TXN-00000546,2026-06-27 07:48:50
547,17307,7682,36.45,paypal,completed,TXN-00000547,2025-08-22 09:59:08
548,5371,4767,17.42,apple_pay,completed,TXN-00000548,2025-12-16 18:50:00
549,14836,6363,41.8,paypal,completed,TXN-00000549,2026-05-25 06:04:27
550,12460,7855,62.91,paypal,completed,TXN-00000550,2025-12-11 23:17:44
551,85,6317,50.67,paypal,completed,TXN-00000551,2026-06-30 02:50:47
552,3874,1178,42.85,google_pay,failed,TXN-00000552,2026-01-27 01:48:12
553,3893,9585,66.43,debit_card,completed,TXN-00000553,2025-07-14 03:03:41
554,420,5745,62.35,google_pay,completed,TXN-00000554,2026-07-20 08:32:35
555,17482,8689,81.07,debit_card,completed,TXN-00000555,2026-07-17 10:42:49
556,7757,3200,32.16,credit_card,completed,TXN-00000556,2025-01-03 22:37:42
557,12736,2673,77.25,debit_card,completed,TXN-00000557,2025-06-08 02:31:42
558,1582,4185,97.35,paypal,completed,TXN-00000558,2025-05-31 22:32:09
559,12810,5362,47.13,paypal,completed,TXN-00000559,2025-10-26 15:56:24
560,7424,9704,39.73,paypal,completed,TXN-00000560,2025-11-21 11:26:50
561,841,3275,39.46,google_pay,completed,TXN-00000561,2026-01-20 10:05:08
562,10881,5702,56.18,apple_pay,completed,TXN-00000562,2025-10-21 08:35:50
563,19144,8992,75.12,debit_card,completed,TXN-00000563,2025-04-18 14:01:24
564,9635,9521,39.54,debit_card,completed,TXN-00000564,2025-04-19 15:25:43
565,13736,1259,113.54,google_pay,completed,TXN-00000565,2025-08-22 13:08:37
566,422,8784,58.15,debit_card,completed,TXN-00000566,2025-04-23 08:13:48
567,6781,4024,122.28,debit_card,completed,TXN-00000567,2025-12-12 20:23:48
568,19924,9917,130.7,apple_pay,completed,TXN-00000568,2025-12-08 23:44:46
569,7148,7585,80.69,debit_card,completed,TXN-00000569,2025-05-25 13:43:38
570,12666,9977,91.46,debit_card,completed,TXN-00000570,2025-07-21 22:46:46
571,1119,4905,64.04,credit_card,completed,TXN-00000571,2026-07-20 11:36:12
572,19577,9641,103.44,credit_card,completed,TXN-00000572,2026-04-24 21:38:47
573,15541,5275,17.14,debit_card,completed,TXN-00000573,2026-05-05 14:07:32
574,5334,5133,61.47,apple_pay,completed,TXN-00000574,2025-01-15 19:17:31
575,16875,930,72.27,google_pay,completed,TXN-00000575,2026-02-04 13:42:20
576,3546,6115,42.96,credit_card,completed,TXN-00000576,2026-06-07 07:10:18
577,19174,2466,40.49,paypal,completed,TXN-00000577,2025-02-19 13:19:32
578,13914,8607,50.72,credit_card,refunded,TXN-00000578,2025-06-02 08:13:43
579,10678,6351,61.15,apple_pay,completed,TXN-00000579,2025-11-06 19:36:29
580,5097,6415,82.19,paypal,completed,TXN-00000580,2026-04-09 09:38:12
581,4253,8372,31.26,google_pay,completed,TXN-00000581,2025-07-22 01:44:11
582,15306,7342,51.41,apple_pay,completed,TXN-00000582,2026-05-28 16:37:09
583,8287,8183,92.07,google_pay,completed,TXN-00000583,2025-04-27 15:37:21
584,4916,3666,28.92,credit_card,failed,TXN-00000584,2026-02-02 09:47:53
585,14437,9313,33.7,credit_card,completed,TXN-00000585,2025-04-24 00:10:35
586,5146,7672,64.37,paypal,completed,TXN-00000586,2025-03-11 05:05:10
587,10343,8545,42.79,credit_card,completed,TXN-00000587,2025-02-03 02:00:55
588,14238,9920,55.2,credit_card,completed,TXN-00000588,2025-07-23 10:42:37
589,13806,3247,121.47,credit_card,completed,TXN-00000589,2025-12-31 10:23:41
590,5836,9891,40.92,credit_card,completed,TXN-00000590,2025-02-24 15:21:02
591,659,7624,92.78,debit_card,completed,TXN-00000591,2025-09-20 12:43:39
592,10440,9012,66.98,paypal,completed,TXN-00000592,2025-09-22 11:41:20
593,5338,7099,45.19,apple_pay,completed,TXN-00000593,2025-05-06 17:18:19
594,5758,8121,138.86,paypal,completed,TXN-00000594,2025-08-08 17:20:14
595,3161,7208,95.39,paypal,completed,TXN-00000595,2026-05-30 06:41:46
596,3980,2817,29.53,apple_pay,completed,TXN-00000596,2025-12-19 18:56:49
597,17728,4728,105.61,google_pay,completed,TXN-00000597,2025-10-18 18:54:28
598,10137,215,95.08,google_pay,completed,TXN-00000598,2026-05-02 01:16:25
599,13975,8327,63.87,apple_pay,completed,TXN-00000599,2025-02-19 19:36:48
600,10456,2724,135.19,apple_pay,completed,TXN-00000600,2025-05-25 02:10:27
601,15991,8874,87.43,debit_card,completed,TXN-00000601,2026-02-05 09:14:39
602,10802,6120,75.54,google_pay,completed,TXN-00000602,2025-12-16 15:35:09
603,17950,2204,45.56,google_pay,completed,TXN-00000603,2026-04-23 23:08:16
604,12492,8017,19.5,apple_pay,completed,TXN-00000604,2026-07-15 02:41:33
605,8656,2072,132.14,google_pay,completed,TXN-00000605,2025-11-18 20:37:17
606,17923,8164,39.12,paypal,completed,TXN-00000606,2025-09-06 03:32:37
607,10823,8775,68.77,paypal,completed,TXN-00000607,2025-06-14 22:41:08
608,19690,7726,51.97,google_pay,completed,TXN-00000608,2026-06-10 23:50:06
609,17220,6321,94.84,debit_card,completed,TXN-00000609,2025-08-21 19:02:38
610,3862,8256,74.09,paypal,failed,TXN-00000610,2025-05-12 14:09:14
611,11609,9712,38.47,credit_card,completed,TXN-00000611,2025-10-27 18:19:40
612,10777,4920,26.94,apple_pay,completed,TXN-00000612,2025-01-22 08:32:39
613,10199,7083,25.0,apple_pay,completed,TXN-00000613,2025-08-12 21:27:11
614,11194,5209,96.02,paypal,completed,TXN-00000614,2026-01-09 14:28:37
615,19334,311,89.09,apple_pay,refunded,TXN-00000615,2025-08-16 22:58:56
