rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
446,10374,5641,4670,4,,2025-12-16 03:38:21
447,17210,6497,1042,5,Driver was professional,2025-11-24 15:55:22
448,7423,8959,1961,5,Average experience,2026-05-07 23:15:22
449,14314,4286,2530,5,Driver was professional,2026-03-14 19:42:57
450,13199,5043,4565,3,Great ride,2025-06-09 09:34:27
451,19440,5833,7157,4,Very friendly driver,2025-03-20 12:24:18
452,4799,6280,8904,5,Clean vehicle,2025-12-28 16:21:00
453,16252,3954,44,5,On time,2025-07-24 10:39:03
454,6317,8607,3831,4,Driver was professional,2025-04-09 10:39:55
455,1105,7338,2891,3,Great ride,2026-07-08 08:42:33
456,11328,198,5239,3,Great ride,2026-05-22 02:12:53
457,18842,1562,5574,5,Very friendly driver,2026-02-27 16:25:04
458,16308,8329,3143,4,Smooth ride,2025-12-21 23:37:18
459,12373,6103,5990,4,On time,2025-04-22 00:13:53
460,18825,8845,453,5,On time,2025-02-28 10:20:21
461,6388,3352,9599,5,,2026-07-10 22:24:11
462,4118,2283,1123,4,Great ride,2025-04-11 19:55:48
463,7536,1673,7111,5,Clean vehicle,2025-10-07 01:10:35
464,12569,512,1883,5,Smooth ride,2026-07-06 23:47:53
465,15151,5089,3658,5,Good experience,2026-06-18 20:43:09
466,2512,2202,8879,4,Average experience,2025-03-23 06:28:53
467,16569,2863,511,2,Could have been better,2025-03-31 22:05:47
468,19557,8612,9032,4,Average experience,2025-10-23 06:50:26
469,623,2482,5573,4,Average experience,2026-01-02 11:07:31
470,386,380,9504,5,On time,2026-04-09 11:23:24
471,4127,1733,2592,5,Good experience,2025-05-11 15:03:32
472,5911,8880,8646,5,,2026-03-27 11:16:18
473,7351,6837,8728,4,Could have been better,2026-02-07 10:57:55
474,16095,4308,2443,5,Good experience,2026-05-30 09:28:51
475,16375,6224,5959,5,Driver was professional,2026-03-15 19:19:38
476,10238,1296,2240,4,On time,2025-10-18 08:23:07
477,19390,3474,1214,5,Could have been better,2025-05-20 15:09:21
478,19903,7303,2750,4,Average experience,2025-10-16 12:51:09
479,230,8325,1648,5,Smooth ride,2025-09-24 07:44:21
480,8279,729,8908,4,,2025-07-12 22:31:07
481,2863,6155,7160,5,,2025-07-02 06:20:59
482,10241,5844,9212,5,On time,2025-09-01 11:36:04
483,12141,926,1549,5,Could have been better,2025-10-21 06:57:58
484,5007,1738,5512,3,Good experience,2025-11-15 19:07:26
485,12895,8406,334,5,Average experience,2025-04-25 12:58:09
486,2876,9762,435,5,Clean vehicle,2026-01-11 17:50:32
487,61,3618,8730,4,Driver was professional,2025-09-01 12:45:44
488,13538,2510,2703,5,On time,2025-01-26 18:02:10
489,16499,1212,609,4,Clean vehicle,2026-05-24 13:37:58
490,529,8626,9642,4,Could have been better,2025-12-16 19:35:20
491,8486,6674,7547,5,Very friendly driver,2025-06-16 17:47:39
492,14523,2242,5315,3,On time,2026-02-26 02:39:21
493,3901,7946,1200,3,Average experience,2025-09-13 20:06:26
494,7811,2824,5373,4,Great ride,2025-03-05 13:51:48
495,9561,9136,7793,1,Average experience,2026-04-04 15:26:34
496,11903,5984,763,5,,2025-11-27 05:35:07
497,4549,3403,9189,5,Very friendly driver,2025-07-16 09:55:55
498,10466,474,8396,5,Smooth ride,2026-02-23 17:43:39
499,2641,6165,219,3,Great ride,2025-02-05 07:08:09
500,7442,6008,4900,3,Smooth ride,2026-05-03 08:19:57
501,18383,3806,1099,5,Great ride,2025-10-16 00:32:49
502,16185,4362,2901,4,On time,2025-09-06 16:39:15
503,6891,1806,4334,5,Smooth ride,2026-03-21 00:25:46
504,15906,3318,8095,2,Could have been better,2026-06-19 17:16:09
505,6119,8251,4499,5,,2025-04-10 01:43:09
506,13086,2993,462,4,,2026-01-10 06:53:34
507,8340,8717,7981,4,Clean vehicle,2025-03-25 18:48:30
508,6332,4363,8561,5,Driver was professional,2026-03-06 12:53:47
509,16651,2623,6117,5,Average experience,2025-02-03 14:32:23
510,3082,4756,1797,1,Very friendly driver,2026-07-04 01:07:24
511,18060,2971,5062,5,Very friendly driver,2026-07-26 18:35:38
512,16140,7708,7895,5,Great ride,2025-06-16 03:41:31
513,6350,8970,6045,4,Average experience,2026-06-09 16:17:05
514,399,9835,4545,3,Driver was professional,2025-08-22 21:27:09
515,9145,753,1309,5,Clean vehicle,2026-01-12 09:06:19
516,5392,6664,1246,5,Very friendly driver,2025-02-28 20:04:06
517,5801,5867,3220,5,Clean vehicle,2025-06-26 16:34:01
518,2105,2049,9380,5,Good experience,2026-01-30 00:23:54
519,14294,1812,1520,2,On time,2025-09-17 19:28:20
520,11435,4917,4292,4,Driver was professional,2026-02-27 13:58:25
521,17500,4960,5831,5,On time,2025-01-26 13:40:52
522,16105,6299,8901,4,On time,2025-11-17 17:07:45
523,15753,4362,5199,2,Great ride,2025-03-14 02:23:00
524,16341,4453,4723,5,Average experience,2026-01-01 16:33:15
525,517,5033,8222,4,Very friendly driver,2025-11-08 20:19:04
526,12299,2187,8576,5,Could have been better,2025-03-25 23:43:55
527,5176,3479,7325,5,Great ride,2025-12-29 06:50:39
528,7760,5370,1936,4,Clean vehicle,2026-06-21 00:09:57
529,13637,1905,3263,3,Smooth ride,2026-07-01 07:02:39
530,17248,5541,5036,2,Smooth ride,2025-10-05 06:50:49
531,16048,886,9967,5,Clean vehicle,2025-12-22 23:02:08
532,2555,7840,628,5,Could have been better,2025-09-16 11:00:07
533,8157,4347,2523,5,Clean vehicle,2025-01-02 12:35:31
534,12163,5200,2354,4,On time,2026-05-04 22:13:46
535,16971,6464,1753,5,Clean vehicle,2025-09-11 04:09:49
536,16643,6297,1970,5,Very friendly driver,2025-05-08 17:08:22
537,14120,637,3108,5,Very friendly driver,2025-05-14 23:09:47
538,10343,8545,7343,5,Very friendly driver,2025-02-03 02:00:55
539,1186,5290,6390,5,Driver was professional,2026-06-19 05:25:01
540,18069,624,1497,4,Very friendly driver,2025-03-13 04:34:39
541,18829,5786,9587,3,Clean vehicle,2025-05-24 16:50:16
542,16215,1069,2251,4,Great ride,2025-02-22 06:12:39
543,10882,6834,6512,3,,2025-09-09 20:23:26
544,2253,1967,6724,4,Smooth ride,2025-04-14 10:53:39
545,11231,3453,5363,5,Very friendly driver,2025-09-05 09:39:58
546,1399,3262,1109,5,Good experience,2026-03-14 23:18:14
547,13381,1062,3511,4,Very friendly driver,2025-07-13 20:17:04
548,6632,1039,9470,5,Good experience,2026-07-25 19:45:41
549,5035,1259,3011,1,Good experience,2025-07-30 10:20:31
550,6760,4829,9218,4,Could have been better,2025-01-04 07:30:50
551,7249,5312,4353,4,Driver was professional,2026-02-14 23:22:49
552,14201,3294,4635,5,Average experience,2025-08-02 13:38:08
553,2987,5624,3793,5,,2025-06-16 02:56:13
554,15369,8388,8914,4,Great ride,2025-07-17 04:58:42
555,4502,1450,2726,5,Very friendly driver,2025-08-25 00:55:14
556,8273,7388,3729,4,Smooth ride,2026-07-21 15:33:16
557,5296,1858,9815,5,Clean vehicle,2025-12-23 16:01:21
558,14484,6915,8382,5,Very friendly driver,2025-05-28 06:57:21
559,10952,9674,4582,5,Great ride,2025-04-04 17:36:40
560,13924,8899,1152,5,Good experience,2025-03-27 02:09:34
561,15143,9570,5993,2,Driver was professional,2025-01-26 10:23:21
562,2289,9330,7940,4,Driver was professional,2025-06-27 09:46:41
563,14849,193,9539,5,Smooth ride,2025-03-12 03:19:29
564,10937,8138,9385,5,Very friendly driver,2025-09-15 16:29:57
565,17096,188,7127,5,,2026-07-18 15:37:08
566,18808,7736,5280,5,Average experience,2026-04-21 14:50:35
567,14720,2136,4821,5,Smooth ride,2026-04-20 15:08:09
568,11707,709,4688,3,Very friendly driver,2026-07-05 02:05:52
569,2546,9480,2132,3,Average experience,2026-01-08 06:57:59
570,12627,2863,6044,5,Smooth ride,2026-03-31 21:37:42
571,12167,4546,3011,5,Very friendly driver,2025-05-23 23:44:23
572,19188,5671,6142,4,Great ride,2026-03-20 01:54:08
573,10910,3157,8585,5,Very friendly driver,2026-01-10 05:52:57
574,14846,2293,8001,3,Could have been better,2025-07-17 07:00:18
575,15887,2962,6746,5,Smooth ride,2025-12-14 10:49:37
576,11385,9569,8940,5,Driver was professional,2025-10-09 00:46:36
577,15776,6378,5023,5,Clean vehicle,2025-05-18 20:14:10
578,12745,690,8831,4,Good experience,2025-06-06 22:05:13
579,8860,8799,1312,5,Driver was professional,2025-05-06 10:23:09
580,13280,8451,9848,5,Good experience,2025-02-11 00:41:09
581,9969,9297,2113,4,Very friendly driver,2026-07-23 17:10:12
582,6232,7087,4635,1,Could have been better,2025-03-15 14:35:13
583,9192,581,1099,3,Could have been better,2025-07-28 11:42:43
584,19322,5309,4156,4,,2025-05-17 01:00:15
585,10321,6323,442,5,Driver was professional,2026-05-13 13:11:47
586,10012,2618,5108,5,Smooth ride,2025-02-19 01:50:37
587,12029,7366,190,5,Average experience,2025-12-03 14:00:00
588,4662,4425,9286,4,Great ride,2026-04-10 05:37:00
589,7128,7858,8222,5,On time,2025-07-20 04:20:31
590,19285,3719,1531,5,Smooth ride,2026-02-09 13:59:36
591,14965,4303,7439,4,On time,2025-08-04 14:39:56
592,347,7474,6478,5,Great ride,2026-04-09 22:09:32
593,16841,5460,5214,5,Good experience,2026-04-03 17:43:01
594,8300,3254,7901,5,Good experience,2026-02-04 12:54:25
595,16310,4282,8621,3,Driver was professional,2026-02-04 18:00:18
596,6328,8399,7434,4,Good experience,2026-01-29 12:36:30
597,7192,911,643,3,Driver was professional,2025-11-26 06:43:08
598,9922,8088,473,5,,2025-04-20 17:05:22
599,9818,516,1396,5,Great ride,2025-11-05 13:16:01
600,10723,7879,9008,5,Clean vehicle,2025-05-30 04:43:42
601,651,5609,5696,5,Clean vehicle,2025-10-02 13:09:33
602,12099,2310,6747,5,Very friendly driver,2026-01-21 23:53:16
603,11923,2401,5732,1,Very friendly driver,2025-09-04 03:05:26
604,6534,6954,9483,5,Average experience,2025-04-11 16:17:33
605,16138,5743,2858,5,Good experience,2025-05-02 19:14:58
606,14805,1421,9653,3,Clean vehicle,2026-03-27 19:28:58
607,4907,381,5574,3,Could have been better,2026-04-22 02:43:05
608,13689,5716,9169,4,On time,2025-01-15 14:35:55
609,4660,5303,8453,3,Very friendly driver,2025-09-13 02:40:53
610,13328,4648,5717,5,Could have been better,2025-07-08 03:32:12
611,2390,1135,9814,5,Very friendly driver,2025-05-14 10:27:23
612,15625,8581,2859,5,Very friendly driver,2025-01-03 09:33:11
613,2845,8538,7333,4,Could have been better,2026-07-07 09:02:53
614,18638,1654,5540,5,Good experience,2025-07-09 21:52:26
615,3835,952,7089,4,Driver was professional,2026-03-05 01:02:40
616,10422,6317,4566,5,Clean vehicle,2026-05-12 23:03:22
617,18251,3908,2223,4,Good experience,2025-12-07 05:28:03
618,11862,7568,7940,4,Driver was professional,2026-02-03 05:44:43
619,2897,5771,2267,5,,2025-06-17 18:12:35
620,15325,7715,4844,5,Clean vehicle,2025-06-22 08:51:14
621,4668,2408,6959,5,,2025-01-03 07:41:05
622,19082,3934,4497,5,On time,2025-12-16 10:44:36
623,15473,1038,3120,5,On time,2025-02-23 04:01:44
624,2813,1244,1791,5,Very friendly driver,2026-02-26 11:39:18
625,11596,4197,26,5,,2026-01-07 03:26:52
626,5769,1978,7207,4,Great ride,2026-04-23 01:06:00
627,788,6418,2900,5,Good experience,2025-11-09 00:26:49
628,9166,5748,5561,5,Driver was professional,2026-03-11 13:46:04
629,16967,4189,5583,4,Could have been better,2025-11-03 20:38:02
630,1359,4949,9410,5,On time,2025-04-02 23:19:54
631,15929,1310,43,5,Could have been better,2026-03-08 23:18:03
632,4434,7444,8743,5,Average experience,2025-10-04 02:39:31
633,16103,1273,4271,5,Average experience,2025-03-14 13:30:59
634,16097,5905,1595,5,Could have been better,2025-03-03 02:51:36
635,12241,1578,6478,4,Average experience,2026-03-05 22:35:22
636,18750,8564,3229,3,,2026-02-24 09:20:25
637,1532,5359,7821,5,Smooth ride,2026-07-21 20:25:36
638,12568,8401,2019,2,,2025-06-18 16:18:34
639,10161,1310,3942,3,Average experience,2025-12-03 16:02:58
640,11864,4959,6243,4,Great ride,2026-06-21 02:25:53
641,14776,8039,5851,5,Good experience,2025-08-18 20:38:46
642,17872,7621,8338,5,Smooth ride,2025-03-28 07:35:28
643,7964,942,2042,5,Clean vehicle,2026-01-13 16:28:07
644,10186,4371,6223,4,On time,2025-04-21 16:40:04
645,13501,1381,4690,5,Could have been better,2025-06-19 21:45:39
646,16911,2945,894,5,,2025-02-03 16:54:27
647,17460,7094,6045,5,On time,2025-03-04 17:59:46
648,11227,580,8767,5,On time,2026-05-05 07:25:30
649,10386,6915,7811,4,Smooth ride,2026-05-26 13:16:52
650,19875,6362,8309,5,Could have been better,2026-04-30 17:26:53
651,3306,7730,8862,5,Driver was professional,2026-01-10 01:50:11
652,4294,3095,2987,5,On time,2026-01-06 18:48:18
653,17726,4695,1763,5,,2025-07-04 17:25:41
654,15363,4213,4136,5,Clean vehicle,2025-06-11 18:47:40
655,10895,1842,2722,4,Smooth ride,2025-12-24 01:21:55
656,19630,6041,1502,3,Smooth ride,2025-08-13 06:14:30
657,16067,973,9531,5,Good experience,2026-03-15 17:36:34
658,4872,3954,7499,5,On time,2026-03-16 12:10:30
659,12869,3574,2879,3,Good experience,2025-12-17 14:46:43
660,14473,9672,1811,5,Average experience,2025-07-10 07:27:21
661,13884,8689,4534,5,Driver was professional,2026-01-23 02:30:17
662,17359,5862,8792,5,Driver was professional,2025-01-26 14:57:22
663,9659,1159,3068,5,Good experience,2026-03-23 04:03:00
664,13128,709,2148,3,Average experience,2025-03-03 02:59:25
665,13397,1980,5334,2,Very friendly driver,2025-08-18 07:30:00
666,3785,8035,3165,5,Could have been better,2025-02-24 20:21:34
667,10654,4393,7395,2,Could have been better,2026-07-23 20:59:25
668,12488,7790,1748,1,Great ride,2026-06-03 22:48:10
669,14809,2597,4720,4,Great ride,2025-09-01 21:15:34
670,8103,3142,6982,5,Very friendly driver,2025-07-05 09:17:08
671,6122,3905,2762,1,,2026-05-15 00:15:17
672,9024,734,3771,5,Great ride,2025-06-21 21:20:14
673,5998,996,5689,4,,2026-03-15 18:00:36
674,8533,7755,1602,5,Good experience,2025-09-30 17:16:15
675,8819,4756,9599,5,,2025-04-27 03:02:25
676,5942,5429,3131,4,Smooth ride,2025-10-25 03:32:30
677,18937,9118,3979,5,Good experience,2026-05-02 02:17:19
678,14712,88,5938,5,Could have been better,2026-04-26 00:14:57
679,16748,5438,2005,5,Average experience,2026-06-06 17:22:15
680,4570,2048,9007,2,On time,2025-03-24 06:31:20
681,19109,4882,4375,4,,2025-02-12 02:07:18
682,7683,3750,7995,3,On time,2025-02-17 20:38:53
683,1525,5850,179,5,Driver was professional,2026-06-12 11:17:16
684,1794,5709,535,5,,2025-08-22 01:45:58
685,6874,8067,1777,5,Average experience,2025-10-27 04:07:37
686,2969,6038,9144,4,Driver was professional,2026-01-11 04:57:32
687,4575,8907,6950,5,Average experience,2025-08-06 11:10:07
688,13276,2563,2954,5,Good experience,2025-05-19 23:07:01
689,7332,5049,3345,4,Average experience,2025-09-27 06:32:58
690,3099,7166,9818,5,Very friendly driver,2025-02-28 00:30:06
691,15939,5509,4652,5,On time,2026-02-24 03:49:47
692,12001,1707,5328,4,Very friendly driver,2025-07-12 08:43:00
693,2644,1218,5185,5,Very friendly driver,2025-05-14 11:56:05
694,18563,3067,4916,3,Great ride,2025-08-21 15:33:12
695,3354,6420,1216,5,Great ride,2025-09-11 09:39:09
696,10532,2614,4880,5,Smooth ride,2025-10-28 20:42:11
697,6971,6751,349,1,Very friendly driver,2026-07-09 12:37:34
698,1996,366,9987,5,Very friendly driver,2026-04-30 08:06:42
699,9287,9629,1441,5,On time,2025-09-01 20:40:33
700,7850,4752,3612,4,Great ride,2025-06-22 11:21:16
701,14695,7069,9421,5,On time,2025-06-06 03:43:01
702,3156,5249,1324,4,Clean vehicle,2026-05-10 13:43:28
703,9482,1192,2380,4,Very friendly driver,2025-06-15 08:25:49
704,9766,4072,3994,5,Average experience,2026-05-09 17:43:11
705,18001,5340,3531,5,,2026-07-25 23:33:54
706,9416,8979,8760,5,Driver was professional,2026-07-21 12:31:15
707,14160,5768,3743,5,Smooth ride,2026-01-09 19:49:06
708,9142,5759,2349,5,Average experience,2026-05-12 02:13:35
709,216,2189,6816,5,Good experience,2025-09-02 21:06:35
710,13895,487,5696,5,Average experience,2026-03-25 18:13:08
711,15112,4444,5738,5,Smooth ride,2026-02-03 12:17:48
712,7757,3200,219,3,On time,2025-01-03 22:37:42
713,4177,3521,5036,5,Smooth ride,2025-10-11 14:48:46
714,16466,4551,7849,4,Very friendly driver,2025-09-29 00:44:35
715,14947,6830,3061,3,Good experience,2026-05-26 16:45:54
716,2896,6712,6485,2,Clean vehicle,2025-05-14 15:54:14
717,13743,8920,2612,5,Very friendly driver,2025-09-16 03:28:51
718,1285,9277,7995,5,Good experience,2026-05-02 08:41:26
719,14786,2798,5846,5,Great ride,2025-12-13 22:40:18
720,16247,1960,6626,5,Could have been better,2026-04-27 21:16:16
721,10969,6391,9225,5,Very friendly driver,2025-10-03 05:07:22
722,6709,2934,2687,4,Driver was professional,2025-08-15 13:24:49
723,13573,6558,8751,5,Driver was professional,2026-02-27 04:32:45
724,12626,8482,766,2,Could have been better,2026-05-08 04:19:31
725,16184,2316,4477,1,Average experience,2025-06-06 11:43:02
726,4501,6876,5627,5,Average experience,2026-01-30 14:32:59
727,2336,4195,2370,4,Could have been better,2025-06-20 22:58:06
728,12709,2397,9065,5,Clean vehicle,2025-12-10 00:26:51
729,17332,2568,4668,1,Very friendly driver,2026-03-22 21:55:15
730,6243,3307,7838,5,,2025-06-15 01:38:42
731,7748,2812,3468,5,Clean vehicle,2025-02-09 21:12:49
732,10683,9183,8215,5,Very friendly driver,2025-10-28 08:58:14
733,13173,2100,9886,3,Driver was professional,2026-07-14 09:39:04
734,16879,9670,4006,5,Smooth ride,2026-02-28 10:00:24
735,18846,4212,7673,3,,2026-03-08 05:17:52
736,14137,7569,4375,4,Average experience,2026-02-15 21:38:19
737,14590,4053,2185,4,Smooth ride,2025-07-22 00:50:10
738,15174,6160,1030,5,Very friendly driver,2026-02-01 15:29:33
739,16970,4456,1698,1,,2025-02-18 08:28:13
740,11041,2800,2223,5,Good experience,2025-08-02 15:45:17
741,19398,1217,833,5,Good experience,2026-03-10 07:34:43
742,13165,3577,345,5,Smooth ride,2025-08-13 13:41:44
743,18526,2697,7328,2,Great ride,2025-11-06 04:19:33
744,18234,2430,8511,4,Could have been better,2025-05-10 12:45:01
745,7003,5172,229,4,Could have been better,2026-06-30 19:19:01
746,11316,9690,3698,4,Could have been better,2025-01-21 16:07:32
747,6603,3738,4107,5,,2026-02-11 04:00:32
748,11941,6263,7361,4,Could have been better,2025-10-13 13:43:46
749,4307,2930,2094,4,Could have been better,2025-10-01 16:35:45
750,8635,9452,9307,5,Good experience,2026-01-23 09:54:36
751,258,8324,116,4,Average experience,2026-05-30 05:58:04
752,16047,4127,2823,4,Smooth ride,2025-06-13 23:33:33
753,3398,6902,5112,3,Average experience,2025-12-07 09:56:29
754,18695,5730,5144,5,Clean vehicle,2025-05-16 18:07:16
755,17944,7417,686,5,Smooth ride,2025-02-12 03:31:16
756,17965,9777,2464,5,Could have been better,2026-06-30 19:18:49
757,19137,2844,8480,5,Smooth ride,2025-03-01 22:10:30
758,10358,5115,4181,4,Smooth ride,2025-05-20 07:48:13
759,17747,3371,7547,5,Great ride,2025-01-02 18:39:36
760,1250,6575,4143,5,Driver was professional,2026-05-28 04:48:54
761,15771,2932,1869,4,Very friendly driver,2025-06-10 07:28:49
762,14440,5279,9242,5,Average experience,2025-03-06 05:57:42
763,11907,2135,723,5,Smooth ride,2025-08-07 11:22:11
764,131,8299,8380,5,Clean vehicle,2026-04-16 06:21:06
765,10110,450,4698,5,Smooth ride,2025-09-12 12:16:48
766,11252,8254,8332,5,Good experience,2026-03-11 00:31:39
767,7773,2233,5909,2,Average experience,2025-03-07 02:08:29
768,13093,430,8409,5,Smooth ride,2025-05-07 02:40:44
769,19944,1087,8197,4,Great ride,2025-04-29 02:27:40
770,11448,8458,8866,3,Very friendly driver,2026-02-28 19:04:57
771,2133,5291,8432,5,Clean vehicle,2026-01-03 12:35:43
772,6063,3168,5439,5,,2026-01-16 02:54:00
773,16367,4615,8309,5,,2025-08-10 05:54:49
774,6586,1533,36,5,On time,2025-05-24 00:54:01
775,16960,1644,9225,5,Great ride,2025-06-12 12:20:31
776,15107,4044,617,4,Great ride,2025-10-26 14:27:52
777,3721,9167,7505,4,Clean vehicle,2026-02-27 00:53:02
778,16792,8204,7744,5,,2025-07-10 09:23:30
779,14535,7765,4746,5,Average experience,2025-05-31 09:55:57
780,15132,7710,4012,5,Clean vehicle,2025-05-21 12:43:50
781,16918,7185,8239,5,Clean vehicle,2026-03-01 11:35:57
782,12113,5740,4845,5,Average experience,2025-09-06 05:40:01
783,7840,3271,3461,4,On time,2026-03-03 07:01:42
784,19076,5850,4772,5,Average experience,2026-06-20 06:59:38
785,552,3329,4617,5,Could have been better,2025-07-30 22:40:38
786,11949,3205,687,5,,2026-03-19 06:14:07
787,15847,5362,2725,5,Very friendly driver,2025-09-02 00:38:49
788,2383,2272,5257,5,Good experience,2025-09-21 14:29:17
789,14417,4918,5960,2,Good experience,2026-02-09 18:13:54
790,13102,8420,3734,5,Could have been better,2026-03-15 18:30:14
791,7580,3593,8519,5,Very friendly driver,2025-08-13 09:52:48
792,1921,4381,4174,5,Average experience,2025-01-18 03:17:29
793,12064,2044,8710,5,Could have been better,2025-01-19 03:41:48
794,8959,4586,8702,5,Very friendly driver,2025-11-09 10:50:50
795,3203,742,6390,5,,2026-04-24 11:22:48
796,853,6430,6023,5,Driver was professional,2025-03-31 23:36:58
797,16050,3079,4351,5,Could have been better,2026-05-22 23:52:52
798,18203,1995,7785,5,Could have been better,2025-10-09 03:36:31
