ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
171,1373,9449,2025-01-16 05:36:24,2025-01-16 05:42:24,2025-01-16 06:00:24,44.90876,-70.282239,43.133513,-70.330957,9.49,25.91,1.0,completed,
172,9396,3411,2025-07-17 10:03:28,2025-07-17 10:14:28,2025-07-17 11:12:28,43.137109,-71.176946,44.201858,-64.20376,16.95,52.96,1.0,completed,
173,5866,4091,2026-06-03 00:50:43,2026-06-03 00:57:43,2026-06-03 01:22:43,43.388731,-74.069838,45.12381,-72.630531,21.34,49.09,1.0,completed,
174,6099,4870,2025-12-30 03:57:55,2025-12-30 04:10:55,2025-12-30 04:42:55,43.779295,-77.492829,43.438517,-71.752734,33.82,73.39,1.0,completed,
175,245,1270,2026-04-14 08:47:09,2026-04-14 09:01:09,2026-04-14 09:29:09,45.061816,-74.712194,43.698298,-65.812835,6.09,28.15,1.2,completed,
176,8899,2443,2025-03-12 00:57:00,2025-03-12 00:59:00,2025-03-12 01:43:00,43.436725,-71.500022,43.255779,-75.323849,38.48,85.74,1.0,completed,
177,6392,6195,2025-02-28 19:25:27,2025-02-28 19:29:27,2025-02-28 20:21:27,43.55601,-74.614675,45.202959,-72.474732,1.85,48.88,2.0,completed,
178,2554,1744,2025-05-18 08:06:37,2025-05-18 08:12:37,2025-05-18 08:54:37,44.777997,-76.325759,43.366375,-76.066664,10.57,43.44,1.2,completed,
179,753,6798,2025-09-20 11:34:46,2025-09-20 11:39:46,2025-09-20 11:57:46,44.579283,-64.920094,45.456948,-69.202087,29.52,60.96,1.0,completed,
180,2517,969,2026-07-11 23:11:15,,,43.800702,-71.058143,44.273197,-72.399167,0,0,1.0,requested,
181,9413,5935,2025-10-04 15:52:29,2025-10-04 16:06:29,2025-10-04 16:51:29,44.466947,-78.694333,44.689651,-65.449141,32.0,112.12,1.5,completed,
182,6635,6786,2025-06-20 04:11:06,2025-06-20 04:23:06,2025-06-20 04:43:06,45.317053,-63.508716,45.327333,-64.808484,28.79,90.57,1.5,completed,
183,7806,9222,2026-06-23 21:59:12,,,44.593869,-77.731788,44.416765,-65.876056,0,0,1.0,cancelled,driver_too_far
184,2301,5636,2026-02-18 07:38:35,2026-02-18 07:41:35,2026-02-18 08:25:35,43.058958,-73.347998,43.24786,-68.119455,1.82,21.59,1.0,completed,
185,9015,4891,2025-10-10 13:58:03,,,44.234323,-74.926083,44.487902,-70.916371,0,0,1.0,cancelled,driver_cancelled
186,6546,7223,2025-11-08 18:58:15,2025-11-08 19:09:15,2025-11-08 20:09:15,43.215985,-70.756606,44.520437,-78.754626,15.86,51.75,1.0,completed,
187,797,6972,2025-12-07 11:59:45,,,44.140578,-79.672181,43.197978,-76.766434,0,0,1.0,cancelled,other
188,4825,7042,2025-06-16 01:34:29,2025-06-16 01:41:29,2025-06-16 02:34:29,45.182971,-76.766284,43.975868,-73.699187,16.83,102.0,2.0,completed,
189,767,1413,2025-11-10 15:00:56,2025-11-10 15:09:56,2025-11-10 15:40:56,43.664159,-74.360709,43.380432,-73.191044,24.79,57.23,1.0,completed,
190,6435,1810,2026-07-25 10:58:48,,,43.167985,-66.439134,43.743419,-72.505687,0,0,1.0,in_progress,
191,6767,28,2026-06-22 20:00:52,2026-06-22 20:05:52,2026-06-22 20:21:52,43.080417,-66.503318,44.184613,-75.783347,20.37,44.25,1.0,completed,
192,3933,6223,2025-10-11 20:30:29,2025-10-11 20:34:29,2025-10-11 20:46:29,45.029332,-66.647349,43.507053,-74.921349,37.59,72.98,1.0,completed,
193,7117,7757,2026-05-10 09:21:55,2026-05-10 09:29:55,2026-05-10 10:19:55,45.484951,-65.53295,44.107147,-67.165266,10.8,39.4,1.0,completed,
194,874,894,2026-05-17 18:54:08,2026-05-17 19:09:08,2026-05-17 19:39:08,44.976132,-71.242197,43.965703,-65.321063,9.17,29.55,1.0,completed,
195,5293,299,2026-05-22 09:12:51,2026-05-22 09:22:51,2026-05-22 09:58:51,43.874529,-68.673955,43.752275,-74.988613,21.85,53.84,1.0,completed,
196,7199,2635,2025-03-26 20:31:56,2025-03-26 20:36:56,2025-03-26 20:47:56,45.255201,-79.74195,45.326858,-70.343227,6.8,18.75,1.0,completed,
197,2228,3630,2025-03-22 06:12:38,2025-03-22 06:24:38,2025-03-22 07:23:38,43.69575,-79.69729,45.246041,-73.088196,32.25,80.09,1.0,completed,
198,8746,6689,2025-03-27 02:30:50,2025-03-27 02:45:50,2025-03-27 03:33:50,44.574844,-75.39869,44.022593,-68.553769,16.0,47.8,1.0,completed,
199,2183,1294,2025-08-18 13:58:45,,,44.884221,-75.21231,44.625152,-67.107159,0,0,1.0,cancelled,rider_cancelled
200,9719,1919,2025-01-18 12:11:32,,,44.911248,-65.94147,44.823528,-74.148319,0,0,1.0,cancelled,rider_no_show
201,6038,3911,2025-09-13 17:47:28,2025-09-13 17:49:28,2025-09-13 18:05:28,44.799433,-63.835204,44.714818,-77.687061,6.15,23.23,1.2,completed,
202,6458,847,2025-11-25 23:41:17,2025-11-25 23:56:17,2025-11-26 00:32:17,44.12181,-76.67125,44.816685,-66.476333,5.93,25.98,1.0,completed,
203,2942,3856,2025-09-30 12:52:13,,,44.780406,-70.203383,44.013959,-71.832778,0,0,1.0,cancelled,driver_cancelled
204,7458,2040,2025-02-20 18:00:13,2025-02-20 18:02:13,2025-02-20 19:01:13,43.48067,-73.021092,44.809476,-74.987391,30.57,115.72,1.5,completed,
205,9762,9892,2026-01-16 13:23:51,2026-01-16 13:35:51,2026-01-16 14:22:51,43.829208,-65.531336,45.493284,-63.540133,21.23,56.6,1.0,completed,
206,2135,3222,2025-12-24 10:42:33,,,43.844031,-68.580027,44.413786,-72.362987,0,0,1.0,requested,
207,3588,7229,2025-11-22 18:09:01,2025-11-22 18:19:01,2025-11-22 19:17:01,44.87174,-65.106889,43.414671,-65.165425,38.53,181.46,2.0,completed,
208,9935,3110,2025-09-19 11:33:05,2025-09-19 11:37:05,2025-09-19 12:10:05,44.627612,-69.372938,43.018324,-76.050096,37.43,80.05,1.0,completed,
209,2948,6826,2025-03-27 23:17:26,2025-03-27 23:26:26,2025-03-27 23:31:26,45.199455,-68.190438,44.820693,-77.511735,14.24,35.6,1.2,completed,
210,2102,1226,2026-06-15 08:16:56,,,45.447205,-65.007205,43.083873,-74.822176,0,0,1.0,cancelled,rider_cancelled
211,7377,2130,2025-06-16 20:05:48,2025-06-16 20:11:48,2025-06-16 20:24:48,43.469356,-68.750303,44.362486,-69.358393,38.66,75.2,1.0,completed,
212,6447,4247,2025-10-17 16:00:57,,,45.108599,-73.949731,43.082202,-78.914381,0,0,1.0,in_progress,
213,1075,4402,2026-05-31 05:04:02,2026-05-31 05:09:02,2026-05-31 05:48:02,44.038755,-75.238891,44.888678,-73.164299,8.73,38.31,1.2,completed,
214,3910,7048,2025-10-19 11:15:32,2025-10-19 11:21:32,2025-10-19 12:05:32,44.199079,-68.47589,43.802721,-68.491409,3.77,37.5,1.5,completed,
215,9831,3090,2026-07-06 06:31:25,2026-07-06 06:37:25,2026-07-06 07:00:25,43.80185,-68.450967,44.491182,-71.682588,32.25,134.97,2.0,completed,
216,2189,6816,2025-09-02 20:37:35,2025-09-02 20:52:35,2025-09-02 21:06:35,44.258698,-70.938904,44.643355,-78.026789,22.12,46.61,1.0,completed,
217,4873,5525,2025-06-28 07:40:13,2025-06-28 07:46:13,2025-06-28 08:02:13,44.508052,-78.21233,43.648976,-77.967748,31.93,64.48,1.0,completed,
218,5958,2435,2025-08-18 09:16:55,2025-08-18 09:25:55,2025-08-18 09:59:55,44.693404,-75.575786,44.434673,-78.648307,1.22,17.03,1.0,completed,
219,7867,9201,2025-07-22 10:57:27,,,43.928114,-75.394671,44.235122,-74.040124,0,0,1.0,cancelled,rider_no_show
220,2091,5851,2026-01-10 18:03:05,2026-01-10 18:17:05,2026-01-10 19:03:05,45.228129,-72.33422,45.008519,-74.120635,29.04,104.88,1.5,completed,
221,2310,7145,2025-07-12 20:06:09,2025-07-12 20:13:09,2025-07-12 20:44:09,43.540415,-74.877755,44.501493,-72.92209,7.41,40.23,1.5,completed,
222,3804,1580,2025-09-17 22:26:08,2025-09-17 22:30:08,2025-09-17 22:44:08,45.114703,-70.119042,45.469555,-71.862902,28.49,57.76,1.0,completed,
223,389,4729,2026-03-17 20:17:43,2026-03-17 20:25:43,2026-03-17 21:17:43,44.90696,-78.434789,43.682903,-64.879769,32.94,157.69,2.0,completed,
224,7969,3076,2025-06-28 18:11:14,2025-06-28 18:17:14,2025-06-28 18:38:14,44.214396,-70.34585,43.961148,-67.868695,4.81,22.52,1.2,completed,
225,9064,2855,2026-01-31 13:06:11,2026-01-31 13:13:11,2026-01-31 14:01:11,43.252304,-75.133927,44.488529,-64.710341,7.44,49.23,1.5,completed,
226,2465,4688,2026-05-12 11:04:29,2026-05-12 11:08:29,2026-05-12 11:52:29,43.210113,-67.843136,44.754489,-68.579049,2.86,23.4,1.0,completed,
227,6001,5805,2025-12-14 17:24:13,2025-12-14 17:39:13,2025-12-14 18:00:13,44.310431,-72.679657,44.314387,-72.458463,31.37,78.3,1.2,completed,
228,1488,55,2025-12-22 08:38:56,2025-12-22 08:41:56,2025-12-22 08:52:56,43.627543,-77.931351,44.37143,-77.46777,16.75,36.16,1.0,completed,
229,8772,8298,2026-01-22 21:23:59,,,44.67316,-71.579125,44.906415,-68.609706,0,0,1.0,in_progress,
230,8325,1648,2025-09-24 06:53:21,2025-09-24 07:04:21,2025-09-24 07:44:21,45.380896,-79.458426,44.878828,-78.540907,27.26,64.71,1.0,completed,
231,710,8040,2026-04-01 00:19:30,2026-04-01 00:32:30,2026-04-01 01:21:30,43.795953,-66.947154,45.116291,-64.883237,24.46,125.91,2.0,completed,
232,3332,2372,2025-10-31 07:00:17,2025-10-31 07:04:17,2025-10-31 07:18:17,43.071124,-73.966647,45.463575,-66.194835,35.87,70.67,1.0,completed,
233,6114,9273,2025-09-13 14:15:28,,,44.414277,-67.130547,43.546651,-72.298817,0,0,1.0,cancelled,other
234,6514,1666,2025-02-08 09:54:07,2025-02-08 10:01:07,2025-02-08 10:34:07,45.271699,-70.72799,45.452343,-79.1963,27.66,62.95,1.0,completed,
235,3587,8889,2026-03-29 08:35:28,,,43.638045,-79.205022,44.894559,-65.310105,0,0,1.0,in_progress,
236,1722,7492,2026-05-02 18:23:18,2026-05-02 18:35:18,2026-05-02 19:21:18,44.992247,-69.372669,45.252736,-73.274327,23.21,119.44,2.0,completed,
237,2645,1477,2026-05-22 16:28:25,2026-05-22 16:38:25,2026-05-22 16:47:25,44.093634,-66.09591,43.671386,-68.781379,1.31,10.13,1.2,completed,
238,1467,7966,2025-10-06 20:53:11,,,44.496928,-63.947147,43.805493,-68.866733,0,0,1.0,cancelled,rider_no_show
239,9715,5360,2025-07-30 09:11:50,2025-07-30 09:23:50,2025-07-30 10:01:50,44.421224,-71.63613,45.02087,-71.605536,7.19,28.88,1.0,completed,
240,5653,5510,2026-04-29 21:26:49,2026-04-29 21:36:49,2026-04-29 22:26:49,45.415087,-64.297004,44.734907,-75.195927,32.2,76.85,1.0,completed,
241,2018,1205,2025-04-26 10:23:24,2025-04-26 10:34:24,2025-04-26 11:03:24,45.23748,-76.470867,44.249388,-68.291348,2.36,25.92,1.5,completed,
242,1673,6358,2025-04-22 05:23:10,2025-04-22 05:27:10,2025-04-22 05:57:10,43.953884,-77.992568,45.115271,-63.721684,11.54,33.7,1.0,completed,
243,9312,7389,2026-01-04 08:16:10,2026-01-04 08:23:10,2026-01-04 08:58:10,43.404248,-69.684265,43.700469,-67.855183,5.0,28.8,1.2,completed,
244,3487,6993,2026-01-18 20:03:53,,,44.846142,-78.940649,44.07658,-73.086697,0,0,1.0,requested,
245,3086,5189,2026-03-22 07:54:56,2026-03-22 08:04:56,2026-03-22 08:24:56,45.175461,-69.528915,44.012318,-79.080462,39.37,118.35,1.5,completed,
246,5059,5831,2026-01-26 17:45:41,2026-01-26 17:59:41,2026-01-26 18:30:41,44.31679,-74.373094,44.833287,-74.797333,18.73,55.95,1.2,completed,
247,5241,4656,2025-06-17 06:50:58,2025-06-17 06:52:58,2025-06-17 07:11:58,45.186253,-70.498228,43.521363,-73.637419,26.02,55.18,1.0,completed,
248,228,3506,2026-02-25 19:00:43,,,44.719712,-73.32764,43.279089,-73.750363,0,0,1.0,in_progress,
249,5104,8850,2025-08-10 16:07:41,,,45.168542,-66.113365,44.850067,-65.700176,0,0,1.0,requested,
250,6245,2763,2025-12-16 01:47:29,2025-12-16 01:49:29,2025-12-16 02:37:29,44.168267,-70.837514,43.804861,-65.450927,9.53,36.48,1.0,completed,
251,226,6262,2025-08-10 06:54:13,,,44.957301,-68.548577,43.098275,-66.161182,0,0,1.0,requested,
252,3898,4263,2025-09-11 15:48:36,2025-09-11 15:56:36,2025-09-11 16:25:36,44.873014,-76.380886,43.487571,-68.291693,9.62,35.98,1.2,completed,
253,7782,1646,2025-06-12 05:19:14,,,43.3574,-69.047371,43.351334,-76.931365,0,0,1.0,in_progress,
254,639,3998,2025-05-23 04:50:24,2025-05-23 04:55:24,2025-05-23 05:31:24,44.37247,-76.768476,43.076664,-69.324392,24.18,86.87,1.5,completed,
255,5192,7750,2026-07-11 11:37:21,2026-07-11 11:46:21,2026-07-11 12:37:21,43.436082,-76.525589,44.930209,-66.213717,2.79,25.73,1.0,completed,
256,6621,3068,2026-07-29 21:32:46,2026-07-29 21:41:46,2026-07-29 22:31:46,43.0171,-76.886737,43.324597,-66.223736,29.73,108.79,1.5,completed,
257,7222,1877,2026-04-26 20:38:21,2026-04-26 20:40:21,2026-04-26 20:49:21,43.036217,-75.141351,45.208491,-65.417896,10.14,28.67,1.2,completed,
258,8324,116,2026-05-30 05:43:04,2026-05-30 05:50:04,2026-05-30 05:58:04,44.764756,-69.988601,43.195697,-64.011566,37.04,84.74,1.2,completed,
259,2625,8314,2025-05-01 17:08:17,2025-05-01 17:13:17,2025-05-01 18:13:17,44.056334,-74.712037,43.598854,-66.105181,39.34,139.27,1.5,completed,
260,9028,5948,2026-03-12 17:10:01,2026-03-12 17:15:01,2026-03-12 17:55:01,44.785644,-76.244895,43.624357,-76.577407,1.54,19.7,1.0,completed,
261,2738,5963,2025-12-21 04:12:23,2025-12-21 04:27:23,2025-12-21 04:44:23,43.175396,-68.073533,43.156161,-71.667176,37.83,90.18,1.2,completed,
262,4819,1148,2026-04-16 13:27:08,2026-04-16 13:34:08,2026-04-16 14:05:08,44.800089,-71.064233,44.26281,-69.283084,4.4,43.1,2.0,completed,
263,128,5508,2026-06-28 06:49:28,,,44.505937,-69.018162,43.377818,-64.313957,0,0,1.0,requested,
264,9284,7968,2025-05-24 05:15:00,2025-05-24 05:20:00,2025-05-24 05:29:00,44.858164,-70.355417,45.278824,-74.209945,29.96,70.3,1.2,completed,
265,7885,7239,2026-03-28 05:03:48,2026-03-28 05:15:48,2026-03-28 05:29:48,45.489235,-70.679442,44.983555,-68.578645,2.63,12.5,1.0,completed,
266,79,6662,2025-05-03 23:06:32,2025-05-03 23:19:32,2025-05-04 00:15:32,45.291417,-71.687213,45.491337,-72.63104,6.53,68.05,2.0,completed,
267,2758,557,2025-03-12 09:51:58,2025-03-12 10:05:58,2025-03-12 10:29:58,44.272385,-71.063452,43.767603,-64.473682,11.43,31.4,1.0,completed,
268,2902,2145,2025-09-21 12:49:06,2025-09-21 12:55:06,2025-09-21 13:08:06,43.230272,-71.716353,43.828874,-75.514332,11.4,27.5,1.0,completed,
269,8717,6935,2025-02-03 15:41:17,2025-02-03 15:52:17,2025-02-03 16:05:17,43.474525,-78.898822,43.164383,-72.641486,20.77,87.79,2.0,completed,
270,760,8220,2025-03-14 19:01:29,2025-03-14 19:13:29,2025-03-14 19:33:29,44.923163,-68.324799,43.437397,-64.221058,29.82,74.62,1.2,completed,
271,3575,1324,2025-01-22 20:43:26,2025-01-22 20:58:26,2025-01-22 21:12:26,43.360848,-79.049125,44.517306,-73.442293,39.34,76.75,1.0,completed,
272,1199,877,2025-10-20 11:18:15,2025-10-20 11:26:15,2025-10-20 12:24:15,45.239144,-64.382054,44.171369,-67.019379,22.85,63.29,1.0,completed,
273,9224,5941,2026-06-07 16:54:09,,,44.527454,-78.375229,44.172571,-72.829423,0,0,1.0,in_progress,
274,6219,6035,2026-06-30 04:40:59,2026-06-30 04:48:59,2026-06-30 05:01:59,43.753467,-67.275182,44.231022,-66.872576,29.23,58.7,1.0,completed,
275,6377,8692,2025-03-10 10:31:31,2025-03-10 10:34:31,2025-03-10 11:23:31,43.158409,-68.024844,44.317768,-64.349254,38.67,87.82,1.0,completed,
276,3975,8154,2026-05-09 13:50:49,2026-05-09 13:52:49,2026-05-09 14:21:49,44.196876,-70.712102,45.112419,-74.502315,14.44,38.42,1.0,completed,
277,1355,4478,2025-04-29 01:15:49,,,44.284513,-63.740573,43.774989,-64.97638,0,0,1.0,cancelled,other
278,261,5042,2025-08-02 01:21:09,2025-08-02 01:23:09,2025-08-02 01:51:09,43.751423,-69.309908,44.851367,-69.071678,33.88,108.14,1.5,completed,
279,970,6567,2025-01-12 03:51:08,,,43.314408,-78.989945,43.707053,-76.365828,0,0,1.0,in_progress,
280,233,7252,2025-12-08 18:30:55,2025-12-08 18:45:55,2025-12-08 19:18:55,43.966343,-77.174659,45.179422,-71.287963,13.93,38.93,1.0,completed,
281,2941,4134,2025-03-31 20:03:12,2025-03-31 20:15:12,2025-03-31 20:32:12,43.136245,-76.947367,45.305923,-78.828364,13.54,65.29,2.0,completed,
282,5598,6592,2025-01-12 17:00:59,2025-01-12 17:05:59,2025-01-12 18:02:59,43.34849,-74.410581,45.146721,-79.41723,9.37,59.02,1.5,completed,
283,1998,6456,2025-08-29 22:42:49,2025-08-29 22:55:49,2025-08-29 23:51:49,44.183404,-78.931296,44.270158,-65.808307,33.47,81.17,1.0,completed,
284,9564,7356,2025-06-06 15:34:53,2025-06-06 15:42:53,2025-06-06 16:41:53,43.951349,-74.720848,43.854231,-75.24179,2.39,27.83,1.0,completed,
285,9465,9747,2025-08-25 10:43:27,2025-08-25 10:46:27,2025-08-25 11:36:27,44.257497,-77.334927,43.768487,-74.160782,30.34,147.19,2.0,completed,
286,3634,6228,2026-07-21 08:58:47,2026-07-21 09:06:47,2026-07-21 09:51:47,43.489638,-76.041609,43.68057,-79.538032,12.51,40.64,1.0,completed,
287,483,9102,2026-06-01 13:46:24,,,44.368809,-78.47431,43.295731,-68.998943,0,0,1.0,cancelled,driver_too_far
288,4043,3334,2025-09-24 13:30:28,2025-09-24 13:45:28,2025-09-24 14:17:28,43.901685,-66.136623,44.658933,-67.840413,5.89,24.51,1.0,completed,
289,6929,8215,2025-08-03 08:52:22,2025-08-03 09:03:22,2025-08-03 09:49:22,44.934061,-72.57543,43.489574,-76.316015,34.25,79.04,1.0,completed,
290,2026,8495,2025-06-08 23:35:18,2025-06-08 23:43:18,2025-06-09 00:35:18,43.840657,-67.155491,43.852542,-69.079761,34.54,81.64,1.0,completed,
291,1788,1975,2025-01-08 13:50:15,2025-01-08 13:52:15,2025-01-08 14:20:15,43.742773,-71.716285,45.042023,-68.792562,8.41,55.03,2.0,completed,
292,8119,2167,2025-12-16 10:56:44,2025-12-16 10:59:44,2025-12-16 11:17:44,43.699966,-74.497714,44.365372,-68.662646,34.48,139.28,2.0,completed,
293,6906,1469,2025-07-18 01:45:30,2025-07-18 01:57:30,2025-07-18 02:12:30,43.663402,-67.918074,44.474022,-71.544947,2.74,26.09,2.0,completed,
294,2623,3888,2025-01-15 03:44:56,2025-01-15 03:59:56,2025-01-15 04:32:56,44.630066,-69.510917,43.249991,-79.29186,31.74,140.19,2.0,completed,
295,8450,3093,2025-03-27 06:27:52,,,45.012859,-74.763302,44.517181,-70.592532,0,0,1.0,cancelled,rider_no_show
296,2337,2464,2025-03-16 01:06:38,2025-03-16 01:11:38,2025-03-16 01:57:38,44.965382,-65.721581,43.801144,-78.141787,30.69,109.21,1.5,completed,
297,3768,1888,2026-03-01 08:01:22,2026-03-01 08:15:22,2026-03-01 08:31:22,43.638435,-79.424705,45.2437,-68.866942,37.48,74.19,1.0,completed,
298,353,1936,2025-08-31 22:45:38,2025-08-31 22:54:38,2025-08-31 23:52:38,43.209079,-76.084111,43.095758,-79.064662,28.64,110.13,1.5,completed,
299,1662,7713,2026-01-03 08:22:05,,,43.668414,-63.888249,44.326299,-71.796262,0,0,1.0,requested,
300,7512,6771,2026-07-01 06:17:44,2026-07-01 06:23:44,2026-07-01 07:23:44,43.866029,-69.55913,45.342869,-79.179978,6.32,35.06,1.0,completed,
301,9760,2259,2025-12-03 22:58:06,2025-12-03 23:01:06,2025-12-03 23:46:06,45.179121,-68.241578,43.742378,-73.481213,12.76,41.08,1.0,completed,
302,2702,9656,2025-08-05 06:25:28,,,44.170875,-70.159139,43.467275,-69.325856,0,0,1.0,cancelled,rider_no_show
303,4840,8446,2025-06-04 08:36:47,2025-06-04 08:51:47,2025-06-04 09:48:47,43.921749,-78.487562,45.437711,-73.820674,6.88,34.99,1.0,completed,
304,7572,6390,2025-01-05 07:56:10,2025-01-05 08:11:10,2025-01-05 08:38:10,44.84197,-76.034056,43.723626,-75.722587,34.83,73.4,1.0,completed,
305,3160,7658,2025-03-28 16:44:19,2025-03-28 16:55:19,2025-03-28 17:35:19,44.726589,-71.381068,43.731802,-76.206011,36.79,81.38,1.0,completed,
306,7851,6838,2025-06-10 05:08:33,2025-06-10 05:14:33,2025-06-10 05:59:33,44.523332,-76.095073,43.050282,-70.917092,37.08,83.64,1.0,completed,
307,9263,9380,2025-01-06 18:19:23,2025-01-06 18:22:23,2025-01-06 18:31:23,43.031158,-74.187344,45.435844,-72.16845,5.53,15.83,1.0,completed,
308,9280,6023,2025-05-11 15:47:58,2025-05-11 15:55:58,2025-05-11 16:13:58,44.84871,-64.402417,43.585693,-78.832583,10.84,28.27,1.0,completed,
309,2466,4224,2025-07-22 12:59:25,,,44.585496,-71.996122,43.841636,-74.021093,0,0,1.0,in_progress,
310,9281,7153,2025-04-25 19:36:36,,,43.363717,-69.44605,44.395795,-64.734995,0,0,1.0,cancelled,other
311,892,3272,2025-12-22 02:18:19,2025-12-22 02:29:19,2025-12-22 02:54:19,45.141364,-79.329818,43.564338,-66.26619,27.68,90.28,1.5,completed,
312,1638,6705,2025-04-05 19:00:02,2025-04-05 19:05:02,2025-04-05 19:32:02,44.335094,-72.712882,44.299416,-73.050089,14.39,37.63,1.0,completed,
313,8876,8733,2026-07-09 18:18:18,,,45.068336,-72.56434,43.131432,-64.195889,0,0,1.0,in_progress,
314,1914,2762,2026-02-12 23:48:05,2026-02-12 23:52:05,2026-02-13 00:45:05,43.780466,-75.536151,45.191569,-77.5081,5.95,31.96,1.0,completed,
315,8098,4098,2025-01-23 01:38:33,2025-01-23 01:45:33,2025-01-23 02:11:33,43.451392,-73.822685,45.31735,-77.102392,22.44,77.06,1.5,completed,
316,8410,9899,2025-07-12 12:19:07,2025-07-12 12:29:07,2025-07-12 12:40:07,43.698504,-71.057523,43.059664,-74.489811,20.67,86.05,2.0,completed,
317,7947,1354,2025-07-16 15:12:00,2025-07-16 15:22:00,2025-07-16 16:00:00,43.563578,-69.436966,45.091477,-65.072418,28.71,79.85,1.2,completed,
318,507,8078,2026-03-22 05:25:44,2026-03-22 05:31:44,2026-03-22 06:07:44,45.168709,-64.967451,44.942604,-64.360246,39.7,127.61,1.5,completed,
319,729,9852,2025-06-06 19:15:15,,,43.740472,-79.177488,43.374468,-78.631413,0,0,1.0,cancelled,rider_cancelled
320,3297,5647,2025-03-15 17:43:08,2025-03-15 17:50:08,2025-03-15 18:11:08,43.618117,-78.841313,45.156106,-74.557733,18.08,83.98,2.0,completed,
321,4015,9403,2025-10-31 11:53:19,2025-10-31 12:05:19,2025-10-31 12:45:19,43.286444,-65.480053,43.883747,-63.857731,5.67,26.92,1.0,completed,
322,7743,1608,2026-03-10 15:16:42,2026-03-10 15:25:42,2026-03-10 15:46:42,44.878805,-69.277523,45.468959,-76.727456,23.02,50.63,1.0,completed,
323,9850,5923,2025-11-18 15:01:39,2025-11-18 15:11:39,2025-11-18 15:56:39,44.59713,-78.066724,43.000264,-67.454116,15.26,45.45,1.0,completed,
324,2080,6172,2025-08-05 00:14:09,2025-08-05 00:23:09,2025-08-05 00:45:09,45.141383,-70.321471,44.884033,-77.352376,15.55,37.91,1.0,completed,
325,4287,319,2026-01-14 22:01:49,2026-01-14 22:06:49,2026-01-14 22:25:49,44.994929,-73.02774,45.117115,-76.520418,19.53,87.66,2.0,completed,
326,8810,3250,2026-01-20 19:55:51,2026-01-20 19:58:51,2026-01-20 20:21:51,44.247618,-69.223536,43.144982,-63.703611,16.37,39.7,1.0,completed,
327,6187,2879,2025-01-17 02:30:48,2025-01-17 02:44:48,2025-01-17 03:37:48,43.542387,-75.892449,43.124242,-73.22142,35.52,100.45,1.2,completed,
328,8019,4477,2026-01-22 03:51:47,2026-01-22 03:57:47,2026-01-22 04:45:47,43.989523,-71.804835,43.814344,-77.457219,12.36,41.43,1.0,completed,
329,4651,298,2026-02-09 03:06:42,2026-02-09 03:08:42,2026-02-09 03:23:42,44.480392,-66.682963,44.951279,-69.731995,36.55,108.32,1.5,completed,
330,8921,9371,2026-03-31 11:43:53,2026-03-31 11:54:53,2026-03-31 12:43:53,43.699075,-66.676405,44.498575,-76.599092,35.15,97.99,1.2,completed,
331,2538,8586,2026-07-07 00:50:50,,,45.16962,-77.129625,43.262989,-74.508042,0,0,1.0,cancelled,driver_too_far
332,1711,9610,2025-11-20 16:49:02,2025-11-20 16:57:02,2025-11-20 17:31:02,44.346462,-66.313234,45.229258,-64.644238,33.96,111.5,1.5,completed,
333,8551,6601,2025-02-17 18:40:34,2025-02-17 18:48:34,2025-02-17 18:57:34,43.968568,-76.233825,44.979997,-77.838429,23.75,57.25,1.2,completed,
